Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_allocate(unsigned long) [187]
[199]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::allocate(std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&, unsigned long) [199]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocate(unsigned long, void const*) [174]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [210]
[200]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [200]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::max_size() const [180]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [202]
[201]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [201]
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [87]
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [89]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[202]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [202]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [201]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [225]
[203]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [203]
                0.00    0.00     256/256         void std::_Construct<std::vector<HSLA, std::allocator<HSLA> >>(std::vector<HSLA, std::allocator<HSLA> >*) [124]
                0.00    0.00     256/512         std::vector<HSLA, std::allocator<HSLA> >* std::__addressof<std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >&) [91]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [224]
[204]    0.0    0.00    0.00       1         HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [204]
                0.00    0.00       1/1           HSLA* std::__addressof<HSLA>(HSLA&) [220]
                0.00    0.00       1/1           void std::_Construct<HSLA>(HSLA*) [217]
                0.00    0.00       1/1           HSLA* std::fill_n<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&) [229]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::clear() [208]
[205]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >::_M_erase_at_end(HSLA*) [205]
                0.00    0.00       1/5715        std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_get_Tp_allocator() [61]
                0.00    0.00       1/258         void std::_Destroy<HSLA*, HSLA>(HSLA*, HSLA*, std::allocator<HSLA>&) [105]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::vector(unsigned long, std::allocator<HSLA> const&) [209]
[206]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >::_S_check_init_len(unsigned long, std::allocator<HSLA> const&) [206]
                0.00    0.00       1/2           std::allocator<HSLA>::allocator(std::allocator<HSLA> const&) [164]
                0.00    0.00       1/4947        std::vector<HSLA, std::allocator<HSLA> >::_S_max_size(std::allocator<HSLA> const&) [65]
                0.00    0.00       1/259         std::allocator<HSLA>::~allocator() [102]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::vector(unsigned long, std::allocator<HSLA> const&) [209]
[207]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >::_M_default_initialize(unsigned long) [207]
                0.00    0.00       1/5715        std::_Vector_base<HSLA, std::allocator<HSLA> >::_M_get_Tp_allocator() [61]
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, std::allocator<HSLA>&) [226]
-----------------------------------------------
                0.00    0.00       1/1           radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&) [14]
[208]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >::clear() [208]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::_M_erase_at_end(HSLA*) [205]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[209]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >::vector(unsigned long, std::allocator<HSLA> const&) [209]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::_S_check_init_len(unsigned long, std::allocator<HSLA> const&) [206]
                0.00    0.00       1/1           std::_Vector_base<HSLA, std::allocator<HSLA> >::_Vector_base(unsigned long, std::allocator<HSLA> const&) [186]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::_M_default_initialize(unsigned long) [207]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [211]
[210]    0.0    0.00    0.00       1         std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [210]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [200]
                0.00    0.00       1/4948        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [62]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::vector(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [213]
[211]    0.0    0.00    0.00       1         std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [211]
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [210]
                0.00    0.00       1/2           std::allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocator(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [165]
                0.00    0.00       1/3           std::allocator<std::vector<HSLA, std::allocator<HSLA> > >::~allocator() [153]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::vector(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [213]
[212]    0.0    0.00    0.00       1         std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_default_initialize(unsigned long) [212]
                0.00    0.00       1/2           std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_get_Tp_allocator() [166]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_a<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [227]
-----------------------------------------------
                0.00    0.00       1/1           radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&) [14]
[213]    0.0    0.00    0.00       1         std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::vector(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [213]
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [211]
                0.00    0.00       1/1           std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_base(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [193]
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_default_initialize(unsigned long) [212]
-----------------------------------------------
                0.00    0.00       1/1           radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&) [14]
[214]    0.0    0.00    0.00       1         std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~vector() [214]
                0.00    0.00       1/2           std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_get_Tp_allocator() [166]
                0.00    0.00       1/1           std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~_Vector_base() [194]
                0.00    0.00       1/1           void std::_Destroy<std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [231]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [216]
[215]    0.0    0.00    0.00       1         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [215]
                0.00    0.00       1/1           bool __gnu_cxx::__is_null_pointer<char const>(char const*) [176]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [233]
-----------------------------------------------
                0.00    0.00       1/1           std::random_device::random_device() [195]
[216]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [216]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [182]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [215]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [204]
[217]    0.0    0.00    0.00       1         void std::_Construct<HSLA>(HSLA*) [217]
                0.00    0.00       1/100257      operator new(unsigned long, void*) [48]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [233]
[218]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [218]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::fill_n<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&) [229]
[219]    0.0    0.00    0.00       1         HSLA* std::__fill_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&, std::random_access_iterator_tag) [219]
                0.00    0.00       1/1           void std::__fill_a<HSLA*, HSLA>(HSLA*, HSLA*, HSLA const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [204]
[220]    0.0    0.00    0.00       1         HSLA* std::__addressof<HSLA>(HSLA&) [220]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::fill_n<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&) [229]
[221]    0.0    0.00    0.00       1         std::__size_to_integer(unsigned long) [221]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::fill_n<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&) [229]
[222]    0.0    0.00    0.00       1         std::iterator_traits<HSLA*>::iterator_category std::__iterator_category<HSLA*>(HSLA* const&) [222]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [233]
[223]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [223]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, std::allocator<HSLA>&) [226]
[224]    0.0    0.00    0.00       1         HSLA* std::__uninitialized_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [224]
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [204]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_a<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [227]
[225]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [225]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [203]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >::_M_default_initialize(unsigned long) [207]
[226]    0.0    0.00    0.00       1         HSLA* std::__uninitialized_default_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, std::allocator<HSLA>&) [226]
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_default_initialize(unsigned long) [212]
[227]    0.0    0.00    0.00       1         std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_a<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [227]
                0.00    0.00       1/1           std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [225]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [9]
[228]    0.0    0.00    0.00       1         std::__lg(long) [228]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [204]
[229]    0.0    0.00    0.00       1         HSLA* std::fill_n<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&) [229]
                0.00    0.00       1/1           std::__size_to_integer(unsigned long) [221]
                0.00    0.00       1/1           std::iterator_traits<HSLA*>::iterator_category std::__iterator_category<HSLA*>(HSLA* const&) [222]
                0.00    0.00       1/1           HSLA* std::__fill_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&, std::random_access_iterator_tag) [219]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [231]
[230]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<HSLA, std::allocator<HSLA> >*>(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*) [230]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::vector<HSLA, std::allocator<HSLA> >*>(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*) [183]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~vector() [214]
[231]    0.0    0.00    0.00       1         void std::_Destroy<std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*, std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&) [231]
                0.00    0.00       1/1           void std::_Destroy<std::vector<HSLA, std::allocator<HSLA> >*>(std::vector<HSLA, std::allocator<HSLA> >*, std::vector<HSLA, std::allocator<HSLA> >*) [230]
-----------------------------------------------
                0.00    0.00       1/1           HSLA* std::__fill_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&, std::random_access_iterator_tag) [219]
[232]    0.0    0.00    0.00       1         void std::__fill_a<HSLA*, HSLA>(HSLA*, HSLA*, HSLA const&) [232]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<!std::__is_scalar<HSLA>::__value, void>::__type std::__fill_a1<HSLA*, HSLA>(HSLA*, HSLA*, HSLA const&) [234]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [215]
[233]    0.0    0.00    0.00       1         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [233]
                0.00    0.00       1/1           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [223]
                0.00    0.00       1/1           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [218]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<HSLA*, HSLA>(HSLA*, HSLA*, HSLA const&) [232]
[234]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<!std::__is_scalar<HSLA>::__value, void>::__type std::__fill_a1<HSLA*, HSLA>(HSLA*, HSLA*, HSLA const&) [234]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [34] calculate_luminosity(HSLA const&) [187] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_allocate(unsigned long) [218] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  [35] compare_hsla_luminosity(HSLA const&, HSLA const&) [188] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [219] HSLA* std::__fill_n_a<HSLA*, unsigned long, HSLA>(HSLA*, unsigned long, HSLA const&, std::random_access_iterator_tag)
  [14] radix_sort_hsla_luminosity(std::vector<HSLA, std::allocator<HSLA> >&) [189] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl::~_Vector_impl() [220] HSLA* std::__addressof<HSLA>(HSLA&)
 [172] __static_initialization_and_destruction_0(int, int) [190] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_deallocate(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [91] std::vector<HSLA, std::allocator<HSLA> >* std::__addressof<std::vector<HSLA, std::allocator<HSLA> > >(std::vector<HSLA, std::allocator<HSLA> >&)
  [75] __gnu_cxx::new_allocator<HSLA>::deallocate(HSLA*, unsigned long) [191] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_create_storage(unsigned long) [83] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__miter_base<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  [76] __gnu_cxx::new_allocator<HSLA>::allocate(unsigned long, void const*) [192] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_impl_data::_Vector_impl_data() [95] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<HSLA*>(std::move_iterator<HSLA*>)
  [16] void __gnu_cxx::new_allocator<HSLA>::construct<HSLA, HSLA const&>(HSLA*, HSLA const&) [166] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_M_get_Tp_allocator() [96] HSLA* std::__miter_base<HSLA*>(HSLA*)
 [161] __gnu_cxx::new_allocator<HSLA>::new_allocator(__gnu_cxx::new_allocator<HSLA> const&) [193] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::_Vector_base(unsigned long, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [57] HSLA* std::__niter_base<HSLA*>(HSLA*)
 [106] __gnu_cxx::new_allocator<HSLA>::new_allocator() [194] std::_Vector_base<std::vector<HSLA, std::allocator<HSLA> >, std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::~_Vector_base() [82] HSLA* std::__niter_base<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
 [101] __gnu_cxx::new_allocator<HSLA>::~new_allocator() [94] std::move_iterator<HSLA*>::move_iterator(HSLA*) [113] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*)
 [173] __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::deallocate(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [195] std::random_device::random_device() [97] HSLA* std::__niter_wrap<HSLA*>(HSLA* const&, HSLA*)
 [174] __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::allocate(unsigned long, void const*) [196] std::random_device::~random_device() [70] HSLA* std::__relocate_a<HSLA*, HSLA*, std::allocator<HSLA> >(HSLA*, HSLA*, HSLA*, std::allocator<HSLA>&)
